Age,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Study_Work_Hours,Physical_Activity_Min,App_Unlocks_Per_Day,Mood_Score,Addiction_Risk
25,3.2411498628798845,4.159023207527687,3.63383844224328,6.335422905441982,14,117,2,Medium
30,10.35563103275725,7.268993075327356,5.086139130536356,5.642524117326036,75,204,5,High
18,8.988253106638771,3.915525541586518,4.847949068991843,4.391823353984305,141,205,4,Medium
34,9.835776704828252,8.615743588094846,5.15534078034964,10.924080648540741,65,209,1,High
19,5.565855198678406,8.651271765455332,4.977174260404161,11.573765604031259,61,59,1,Medium
36,5.0804318552889445,9.071531041523107,,5.235414505833568,26,63,8,Medium
35,9.894725717648816,0.5519015802978442,,8.166534232475291,43,66,2,Medium
28,3.8020627063590897,,8.075076300644152,11.584333474382388,43,103,10,Low
37,6.4555116831670665,1.7722813364151626,8.149561484866425,6.9948000101245595,24,127,10,Medium
30,3.446270398687934,4.81286887995649,5.945554936936265,6.686623648676821,42,65,7,Low
32,1.1079629346032867,5.206771605453329,3.6368924909355442,7.276942496552945,69,125,6,Low
21,13.610745680494903,,6.452443434093854,2.331700319103464,106,247,5,High
24,6.612138722533448,7.372741674428169,7.925588230795048,5.001190106554466,152,135,7,Medium
21,13.601544987457729,3.062812313295209,4.7368411153461105,8.989922182571519,100,72,7,High
15,2.824205756981739,,8.026484545178931,11.667295560964869,117,48,1,Low
37,8.63576813294732,2.187763997346975,7.0615131162880695,7.687447201867783,112,196,5,Medium
35,3.6126624262861147,3.988735300270194,8.923478644457013,3.9047583510426094,143,72,10,Low
33,11.270963650522571,6.411258705030898,7.9482681809319935,6.268132713166169,135,156,8,Medium
30,11.188138853892678,6.250683169400906,4.209002784557908,6.900196852217329,27,92,9,High
43,2.463892937511053,1.2412765640488632,5.694024357645052,3.522247099493026,106,44,6,Low
33,12.856837887393059,8.539456815814008,3.6210507888156496,5.292828010693302,70,66,8,High
18,3.53018541364192,6.181616867582864,3.4180234008793455,6.450645422977523,127,134,8,Medium
43,8.968705440661685,8.7636657127181,7.236325445227032,4.619021837402262,91,100,4,Medium
42,13.813237061140153,8.74253799316475,8.477590828644063,5.538863989424691,157,197,9,High
32,12.47115495196273,5.686227558562795,8.841453100051512,4.762443604754977,130,90,3,Medium
16,13.435331071295197,9.15242384445866,4.6227981253731985,8.128215225088898,172,35,5,High
15,5.453784025835553,8.559874088727831,4.210628051155953,7.78602620345209,68,56,1,Medium
29,2.3724833488530237,9.602167973336824,6.361319322367381,7.516952610535341,98,141,6,Medium
19,3.4485093527628514,8.57973478631436,4.205160438480948,2.9673531920987877,131,37,10,Medium
34,7.50643363599598,8.30143658451092,4.775442540409312,3.835576468932395,24,186,9,High
25,11.311985817553188,4.958924566430659,8.02335798047067,3.108271689607684,46,225,6,High
24,2.951997374390378,2.5142950735903136,7.8627771388602365,2.632809667696793,117,203,8,Low
16,9.576509919389842,9.151732964217116,,4.468298802087139,168,101,2,Medium
17,5.206508852513654,7.364217271237719,5.893461089570785,3.945214710958271,96,155,1,Medium
37,5.435626941097995,3.1766047098859427,6.384514402160784,9.249963990020483,4,132,7,Medium
37,9.604930492053041,3.7394593661786035,7.6235370489762,8.958868193993206,166,76,2,Medium
26,7.070992453931863,7.017745862643595,4.435593198717594,4.013391788331878,123,108,4,Medium
34,11.55643280933792,5.039264429359873,7.938561547695825,3.6556372328407987,69,39,3,Medium
19,,1.2740843375404984,3.105344878973731,3.4489575351543027,71,76,6,Low
19,11.2693275069715,1.8437554845837414,7.785959332870965,5.200499706223625,26,136,3,Medium
20,1.8350582247464713,7.5836624933669565,7.655447687115042,4.941868683771288,107,148,1,Low
44,3.522700443192865,3.621410520577393,4.810679699055559,2.2853760955459217,151,129,8,Low
23,9.52994628854115,5.3226695698193724,7.367474148966588,7.678704680697782,50,144,3,Medium
16,12.114033534643927,7.782904043408495,4.2839616849783155,10.980314694776975,26,235,5,High
35,4.284835160611538,7.636168140207499,6.45739582592327,7.3885666424678735,167,160,2,Medium
26,5.253490875775868,2.086642755429102,7.203520649497992,2.6380813246796766,95,648,2,Low
17,7.982569727727619,1.4347417117908354,7.288193294415389,7.99550954194989,142,71,10,Low
34,3.75044648436093,6.115946783168355,8.897610810134159,6.849560359643796,173,121,4,Low
40,11.545031400637573,7.545512302346776,4.092033971073983,11.069288447897671,71,116,7,High
36,11.057276385074891,1.9158792589563987,5.884791773343347,5.632194466133925,158,49,4,Medium
26,2.888792255555161,4.03357522960911,,9.519820304355296,107,100,2,Low
38,7.029786513616218,8.767640961692587,6.369075636420004,2.384402513615912,166,204,3,Medium
31,11.072760966510078,9.47011984482305,,9.214930854168543,87,152,5,High
24,5.3852839043443925,4.813662729022001,5.60435266435341,2.415265979827942,165,122,1,Medium
44,9.230388695330511,1.2554013732929137,7.772108526762897,5.447152777025284,1,41,6,Medium
38,1.6527705789484455,2.948116333922585,8.22029579408119,11.480858237456092,31,70,5,Low
41,8.912953886881134,,8.078636218263675,9.032048031123406,175,145,6,Medium
28,2.984488740007891,2.7701553451400414,8.22819026734309,11.25023106061072,54,226,6,Low
37,11.797583226487868,5.191876201102875,4.3173281796434,6.958529695998709,96,93,8,High
31,5.62084302654622,6.040643691069926,5.633904783691836,8.062166253149009,86,121,9,Medium
32,4.660200215466544,1.6638410924593856,4.047431226350758,7.177483055547939,92,148,6,Low
33,11.931556697249304,8.948882062019177,4.083247064655744,6.788645864511816,173,65,9,High
31,1.6518722999335327,6.389751321170591,,7.782306304175418,31,98,5,Low
28,6.155914391346482,6.173891437546051,8.760526528255529,2.3889935508464415,44,61,2,Medium
23,5.8100460274754075,9.8791504846507,6.55146783780668,3.8568393785575834,48,61,3,Medium
22,4.702404865244161,6.467367786184691,8.123070579503832,4.146215511911739,111,112,5,Medium
16,12.852806316019201,,8.623103967136403,5.828489316096086,11,83,6,High
27,10.76206911571739,3.2194412374180215,3.519452153184428,6.345551431526187,118,168,9,Medium
39,1.831001134495204,2.7812301582917267,3.972383941077288,9.397181379698225,37,98,6,Low
21,10.290936842654403,5.406927524832304,4.745050681068338,3.6554007822474723,129,246,1,High
23,7.854888730674322,5.331785002548328,6.700662407957831,7.6989249088447025,39,216,2,Medium
36,12.71128262722053,2.6515946700970203,3.370375310976548,4.722891428946584,61,38,6,Medium
36,5.06829302552866,7.146728740549503,7.7199270591568085,7.156537444187627,135,161,7,Medium
25,8.464105994924578,0.7815212827485862,3.3827323015358335,8.266153268814936,146,34,9,Medium
28,7.5098185716328185,7.0609894892198,3.9505908453887075,7.82450533553855,36,198,3,Medium
18,7.364291780958874,4.843189918171351,,4.153807979834545,14,230,8,Medium
40,6.929370193723765,7.045571353028251,6.346319139888165,9.094531295373663,24,238,6,Medium
40,3.6731831819196565,5.03226599109443,8.289028043642004,8.53787857342159,139,35,1,Low
43,10.824228992401107,9.784670937404602,8.78237867158477,11.32003283303111,66,230,1,High
27,6.867368425610753,3.6795070354796193,8.307852744268853,8.341519245304044,87,72,10,Medium
16,13.460711575033875,9.834442901522689,3.6422679461095187,9.20324408034855,8,74,1,High
37,4.390509553506092,1.117252453550266,6.78737691152784,10.110276529172536,20,42,4,Low
19,9.875669915151533,6.9957273601967875,5.650287432720449,3.0600428274075013,159,183,3,Medium
25,13.22932203530841,4.815082464456665,3.754753308667537,8.963342719208928,133,165,5,High
20,9.624958199209203,8.310307442532153,6.330674227515212,5.185802305752614,101,64,6,Medium
32,12.32654779902613,8.001352662311481,5.139949833512568,10.231487753294177,107,107,4,High
35,11.75725247684108,8.101996737321405,5.074727035778105,6.801805103611377,15,218,1,High
24,5.68153030135705,1.4000166933739373,3.566670712267234,7.806158547840479,50,108,4,Medium
18,8.801611219213456,8.3124741486823,8.873117794024287,4.603375741559994,91,192,7,Medium
23,3.031397417547623,2.533381495715729,7.355759401342921,8.505651185795475,85,26,6,Low
20,7.961836475042794,0.7439625066608303,4.682005268042514,2.3564933007982427,42,216,1,Medium
16,3.9954856335863838,2.568517837001908,8.50485094342501,9.485742842726223,32,124,3,Low
31,10.668578594381792,5.053208494648411,8.688523177981256,3.6329584200619496,134,235,10,Medium
19,7.86475948459762,,7.862249059900158,4.275745512086743,11,103,8,Medium
39,6.345955714211586,2.57700856791211,6.955890984667716,2.0091026285284492,18,232,10,Medium
20,4.494362250170708,1.5735717068575779,5.258259718335531,5.1317463490691955,46,167,2,Low
40,13.98308026393673,6.636688922727451,5.606079046504638,5.882492180614684,117,221,1,High
26,1.9322367715041249,,5.730067520606218,4.339996971092909,63,140,10,Medium
37,1.5662888474414602,6.208267869813372,8.692575930306202,4.302104121003895,77,234,1,Low
35,3.8243462064202394,7.065044959172507,7.560807628175352,10.929809881216821,24,65,7,Medium
24,13.623941962161656,5.831090715590991,4.752085820021723,5.264525040317103,147,52,7,High
36,13.730096188159798,7.932310220170788,6.747843521728621,9.222821079558218,164,137,10,High
35,9.514060552037767,9.770141991989725,6.563403220291843,4.373814932084618,37,34,1,High
41,12.441386673683262,5.669227679339756,7.872761995837126,10.090412282265614,99,53,5,Medium
39,3.78150250093034,4.459509861555896,3.5718503758953295,8.77741991204918,101,98,8,Low
20,13.636547224296107,8.673259081021202,7.2076295491069935,9.562039923154021,99,152,9,High
41,2.8562030518143406,9.712419265719905,4.987019041951411,6.395367685921786,148,28,8,Medium
22,2.3146274463615577,1.7272255882608956,3.777792244274335,10.795645652198496,63,110,10,Low
16,2.4587500102145476,5.9926241720018405,7.390639986459512,5.740124238733076,83,83,8,Low
26,8.45066300254334,8.028369929186976,4.989876143210519,8.008950500489242,104,141,5,Medium
27,11.15266720933468,5.566724348985712,7.380742462024142,8.400721142429376,46,207,3,High
39,5.76667331237023,4.387371197833012,3.974621700365897,11.522513859725288,176,47,2,Low
35,13.712647841219646,6.724683300786496,8.915566946862242,3.34522689161787,100,28,5,High
21,6.647461795538283,3.0662168978768087,7.820448094082603,3.3560514714665217,100,69,7,Medium
24,2.9558311600518117,3.8167705579145093,4.734910715977803,6.62051416667104,96,183,1,Low
27,7.057567726419777,9.926628259372775,7.443145524371437,11.178756196656414,93,28,2,Medium
31,9.827483150491718,6.546420676557706,3.8147992545579203,2.2168510797140764,177,50,3,Medium
40,11.818935146556923,8.792809333955208,6.920624713012625,4.762756072989832,126,64,6,High
35,6.9639877694357075,8.173800873852862,3.357821188223906,4.835863240773104,1,202,5,High
42,8.716888738639177,6.696589266743229,5.000324758601707,5.049526028018895,48,225,3,High
44,4.475481258065093,8.486926283358345,8.870775271931318,2.247049691131771,8,34,1,Medium
40,9.396914843271682,3.2280057066189243,3.7255222452487358,10.256063333304683,21,188,1,Medium
28,13.817635271354469,6.552606263716834,6.584544194645931,2.089094526600771,22,85,9,High
16,1.6376964436413202,6.110733150477818,3.4236323157955635,6.777039539928971,53,82,8,Low
42,12.524898719167181,6.412986207536775,7.016407269176174,2.5635902303948614,179,138,5,High
36,,2.1020033078943645,4.671972917763276,9.986440296290374,41,129,9,Medium
25,4.277282574309899,3.13380887998165,4.859853608745569,9.46585836984329,177,126,6,Low
15,13.413566230120352,3.2232540285291216,5.026815211771307,9.21530861664715,50,140,2,High
33,7.283605939765686,6.218488544441251,4.230940887753655,9.362649441084912,110,243,4,Medium
35,5.311973271754013,9.739195364177968,8.649944310425989,11.402395550995404,97,135,1,Medium
18,3.3594691675209347,9.563641736230407,8.434991054372102,6.168109128167689,7,46,6,Medium
33,4.177878733336607,2.6583007534021172,8.220091379903344,10.615748039250786,38,211,1,Low
40,11.827037540688753,3.396029809134339,3.638673280480728,3.8423225305998314,126,207,8,High
43,8.987330121123156,0.8425879766520876,4.400669031040525,6.512645030884103,22,75,2,Medium
35,12.87219305334811,4.288748103664244,6.673355155870556,2.0890909441289347,56,90,2,High
25,4.015589878051216,8.429404155963454,8.822226008338966,4.841402933110655,41,161,1,Medium
22,2.574801460035719,9.199641520368331,6.6289042938281035,6.581594761218461,108,207,7,Medium
25,1.0791379026826702,2.7467165558954645,4.962610570049016,11.092898384256127,17,240,10,Low
18,7.602206489007919,3.0250474981439726,7.904424667380782,5.169515652483513,49,187,9,Medium
31,13.977990094965845,2.59807325683316,3.812583299397399,8.72408552712728,89,39,8,High
41,10.034548494642307,3.825983891958498,8.290451300727886,10.339668053818466,79,122,2,Medium
21,,8.145214286610175,8.848060740717175,5.265297313036697,45,70,6,Medium
22,12.399161579340232,6.6451459639023716,8.805915923698276,3.69228201695091,165,152,4,High
17,11.162389457843476,7.96643871970515,3.8861793804947724,7.911941441266418,42,229,4,High
36,1.2003971589950102,6.038795510185409,6.297645040977597,4.843838483971237,177,91,10,Low
16,11.619186247033293,2.9484642415618945,6.509514177869056,8.524521091892161,119,197,4,Medium
37,4.906847844100447,2.6659447120191695,4.1695115425216756,3.3470104333526365,37,218,1,Medium
29,2.945755039586814,0.585506705705623,6.280664083361257,3.5159484367525966,5,107,9,Low
38,3.9423009165819694,7.919330300303688,6.8792254438384415,8.759230683884201,4,207,2,Medium
36,7.091537456876807,8.547651648564818,4.973770468482356,11.735594399719393,69,105,1,Medium
36,6.523283051884143,7.798684696469954,4.894084599017701,4.46896314179661,140,167,10,Medium
19,4.755534891864947,1.206819548420662,3.361430998667882,9.13912834320271,136,174,6,Low
38,3.238838188691425,7.741105458113727,8.740953359546426,7.320406118033185,165,167,6,Medium
15,10.909000265348201,0.9347908049275584,7.821695568053773,10.438415328663382,31,153,2,Medium
40,13.871427188553922,1.503134124210716,7.556694785426794,5.888859923772905,143,147,2,Medium
18,11.111290545455976,4.684516042860339,3.130673519651106,11.717139960295322,80,155,6,High
29,4.847180579730036,5.0233965847859805,6.745854627552588,2.8239686889686606,95,140,3,Medium
34,4.182516498357733,8.253127047877616,4.083771212747459,11.846478369418444,159,226,4,Medium
33,3.829656388857197,6.95550547438865,6.970305187831782,10.462373113802764,131,41,10,Low
17,2.7770359683574717,1.9565416969965546,6.726932945852552,10.664581277476756,139,54,7,Low
34,8.167297145999916,2.648394440673613,8.111552145983467,10.424034375786873,50,61,5,Medium
25,8.870204835393475,3.2139142884575245,4.532604571888806,10.618636788196724,27,224,1,Medium
31,10.171534588620785,1.6748900558211544,3.1647706737255152,10.15152595318406,133,239,7,Medium
44,9.842773822137683,,8.484665276255551,10.995171362273078,3,39,5,Medium
41,4.800333046683972,7.421682477627464,8.451816170878915,6.608007413822872,116,112,2,Medium
27,5.294043070159005,2.793313966019188,5.735157246292556,11.392909470184128,110,88,6,Low
25,9.859688960750391,8.435916647073672,3.4685283535627427,5.849628530732259,135,150,4,High
16,5.542819330187168,4.960411453689474,5.987813933006908,9.285166243343449,28,147,4,Medium
23,3.7641014650510694,3.567889731821694,6.144085324660679,9.103525766383086,154,46,5,Low
40,5.866369998057614,4.4179719932142945,7.930352830639874,10.208965023687979,60,88,1,Medium
16,4.53709404851371,7.240219035638169,7.302608666197173,9.383826358154604,59,139,10,Medium
35,2.1480653758415116,5.409530680836907,3.4248274555715414,2.353795069703912,123,207,10,Low
23,11.791805729596495,0.5691473077630516,7.232025665520824,9.391528325991338,49,39,8,Medium
23,12.090448059041472,,3.814436811187721,2.2329676641775222,45,42,5,High
22,3.856753902169433,1.1269620285175912,3.5368321622969248,7.332303119270722,174,243,6,Low
31,1.8420385938276227,9.416902813736664,5.39164278860933,10.389493069830124,2,31,1,Medium
15,10.604756685565334,0.7674518243905193,3.4641816410050534,10.295751606418907,136,202,1,Medium
39,3.7498721362243783,7.82430368209576,7.975613962709982,10.413129912580215,139,68,8,Medium
43,6.1146613626791835,5.579409727741238,5.778775110040094,8.024106277775834,138,115,10,Medium
25,1.8337582790859823,5.304398715739007,6.522022533972707,3.8381204569071805,101,227,9,Low
22,3.9415046018596573,1.191395774168043,6.461187141025279,7.0797811797477985,25,174,5,Low
24,11.307729618285265,2.768077598210205,8.86865871809975,7.162118899219694,110,84,9,Medium
39,11.457153809897624,7.886699512119324,8.494695041677835,5.247677508861912,82,70,4,High
21,3.692102723540235,8.966968384263694,8.09476835271221,6.240992759172939,79,223,4,Medium
17,5.366879986386964,5.526627470003306,5.299615361478809,10.721766683651511,157,96,5,Medium
